1662582609.35,52243062
1662582621.35,52234976
1662582633.34,52214759
1662582645.35,52215692
1662582657.35,52194773
1662582669.35,52192592
1662582681.35,52173900
1662582693.35,52152607
1662582705.34,52125613
1662582717.35,52114309
1662582729.35,52117375
1662582741.35,52094610
1662582753.34,52078891
1662582765.35,52077501
1662582777.35,52040781
1662582789.35,52060348
1662582801.35,52050014
1662582813.35,52049096
1662582825.35,52061529
1662582837.34,52051709
1662582849.35,52013093
1662582861.35,52002002
1662582873.35,51991726
1662582885.35,51966676
1662582897.35,51988828
1662582909.35,51985694
1662582921.35,51961269
1662582933.35,51969446
1662582945.35,51961429
1662582957.34,51944858
1662582969.35,51920882
1662582981.35,51926677
1662582993.35,51911349
1662583005.35,51888593
1662583017.35,51885447
1662583029.35,51881963
1662583041.35,51900801
1662583053.35,51900723
1662583065.34,51884383
1662583077.35,51869962
1662583089.35,51894802
1662583101.35,51887666
1662583113.34,51909219
1662583125.35,51922547
1662583137.35,51921547
1662583149.34,51933524
1662583161.35,51937291
1662583173.35,51924654
1662583185.34,51885577
1662583197.35,51874306
1662583209.35,51868522
1662583221.35,51872696
1662583233.35,51878891
1662583245.35,51883349
1662583257.35,51874868
1662583269.35,51853834
1662583281.35,51864834
1662583293.35,51856471
1662583305.34,51833013
1662583317.35,51836026
1662583329.35,51836285
1662583341.35,51813242
1662583353.35,51801247
1662583365.35,51784074
1662583377.35,51788843
1662583389.35,51779742
1662583401.35,51760906
1662583413.35,51749054
1662583425.34,51740460
1662583437.35,51735936
1662583449.35,51739152
1662583461.35,51723995
1662583473.35,51711618
1662583485.35,51697233
1662583497.35,51659644
1662583509.35,51662608
1662583521.35,51662718
1662583533.35,51650684
1662583545.34,51636240
1662583557.35,51618045
1662583569.35,51600399
1662583581.35,51599870
1662583593.35,51566370
1662583605.35,51558278
1662583617.34,51554409
1662583629.35,51551993
1662583641.35,51520498
1662583653.35,51510374
1662583665.34,51515831
1662583677.35,51500630
1662583689.35,51498596
1662583701.35,51476609
1662583713.34,51463366
1662583725.35,51429912
1662583737.35,51413729
1662583749.35,51414913
1662583761.35,51432426
1662583773.35,51405411
1662583785.35,51414051
1662583797.35,51385345
1662583809.35,51382012
1662583821.35,51379906
1662583833.34,51381065
1662583845.35,51386015
1662583857.35,51351125
1662583869.35,51346747
1662583881.35,51357762
1662583893.35,51321357
1662583905.35,51340684
1662583917.35,51333030
1662583929.35,51334092
1662583941.35,51329189
1662583953.35,51323039
1662583965.35,51314281
1662583977.35,51276387
1662583989.35,51276863
1662584001.35,51265740
1662584013.35,51253725
1662584025.35,51254180
1662584037.34,51235345
1662584049.35,51230562
1662584061.35,51223620
1662584073.35,51231004
1662584085.35,51214405
1662584097.35,51224968
1662584109.35,51234992
1662584121.35,51222931
1662584133.35,51226583
1662584145.34,51228418
1662584157.35,51231272
1662584169.35,51221995
1662584181.35,51224329
1662584193.35,51215646
1662584205.35,51206148
1662584217.35,51211293
1662584229.35,51221292
1662584241.35,51204756
1662584253.35,51221004
1662584265.34,51197814
1662584277.35,51177309
1662584289.35,51191862
1662584301.35,51187690
1662584313.35,51164509
1662584325.35,51167212
1662584337.35,51161112
1662584349.34,51161765
1662584361.35,51162551
1662584370.51,8552
1662584382.51,7289
1662584394.51,8421
1662584406.51,9191
1662584418.51,8419
1662584433.35,51097464
1662584445.35,51097851
1662584457.35,51073989
1662584469.34,51059310
1662584481.35,51049095
1662584493.35,51021088
1662584505.35,51023568
1662584517.35,51027051
1662584529.35,51023306
1662584541.35,51016163
1662584553.35,50983115
1662584565.35,50968919
1662584577.35,50959883
1662584589.35,50953945
1662584601.35,50946119
1662584613.35,50929151
1662584625.35,50912858
1662584637.35,50878030
1662584649.35,50861293
1662584661.35,50852824
1662584673.35,50827354
1662584685.35,50811544
1662584697.35,50784492
1662584709.35,50798600
1662584721.35,50781014
1662584733.35,50789182
1662584745.35,50779682
1662584757.35,50773584
1662584769.35,50753443
1662584781.35,50734994
1662584793.35,50737289
1662584805.35,50726281
1662584817.35,50736005
1662584829.35,50708896
1662584841.35,50708657
1662584853.35,50713544
1662584865.35,50692142
1662584877.35,50700727
1662584889.35,50665254
1662584901.35,50653189
1662584913.35,50645010
1662584925.35,50634267
1662584937.35,50617910
1662584949.35,50625719
1662584961.35,50578888
1662584973.35,50573537
1662584985.35,50578579
1662584997.35,50553568
1662585009.35,50540912
1662585021.35,50524467
1662585033.35,50509204
1662585045.35,50490190
1662585057.35,50462351
1662585069.35,50434958
1662585081.35,50394118
1662585093.35,50373150
1662585105.35,50344103
1662585117.35,50315183
1662585129.35,50344718
1662585141.35,50318404
1662585153.35,50316481
1662585165.35,50307841
1662585177.35,50294037
1662585189.35,50273633
1662585201.35,50267002
1662585213.35,50244747
1662585225.35,50246897
1662585237.35,50240877
1662585249.35,50233969
1662585261.35,50195434
1662585273.35,50159997
1662585285.35,50141170
