1662512409.63,45852329
1662512421.63,45862282
1662512433.63,45830960
1662512445.64,45842332
1662512457.63,45847575
1662512469.64,45853126
1662512481.63,45881136
1662512493.63,45890389
1662512505.63,45889242
1662512517.63,45894902
1662512529.63,45913717
1662512541.63,45913890
1662512553.63,45946226
1662512565.63,45938974
1662512577.63,45964195
1662512589.63,45943897
1662512601.63,45935020
1662512613.63,45937401
1662512625.63,45953551
1662512637.63,45925510
1662512649.63,45965944
1662512661.63,45957437
1662512673.63,45980507
1662512685.63,46002100
1662512697.63,45992173
1662512709.63,46003719
1662512721.63,45976482
1662512733.63,45981279
1662512745.63,45957896
1662512757.63,45977103
1662512769.63,45966770
1662512781.63,45957392
1662512793.63,45953713
1662512805.63,45938380
1662512817.63,45912650
1662512829.63,45907100
1662512841.63,45928780
1662512853.63,45918610
1662512865.63,45931375
1662512877.63,45932171
1662512889.63,45924167
1662512901.63,45913698
1662512913.63,45912478
1662512925.63,45917430
1662512937.63,45904131
1662512949.63,45905134
1662512961.63,45900835
1662512973.63,45894837
1662512985.63,45874805
1662512997.62,45892229
1662513009.63,45879569
1662513021.63,45863859
1662513033.63,45863266
1662513045.63,45875027
1662513057.63,45873632
1662513069.63,45861369
1662513081.63,45851956
1662513093.63,45873495
1662513105.63,45859321
1662513117.63,45866509
1662513129.63,45867814
1662513141.63,45870186
1662513153.63,45871209
1662513165.63,45851820
1662513177.63,45857014
1662513189.63,45876340
1662513201.63,45873305
1662513213.63,45887520
1662513225.62,45888536
1662513237.63,45881074
1662513249.63,45877641
1662513261.63,45886125
1662513273.63,45889778
1662513285.63,45904191
1662513297.63,45907216
1662513309.63,45900880
1662513321.63,45902846
1662513333.63,45905891
1662513345.63,45925137
1662513357.63,45926618
1662513369.63,45932826
1662513381.63,45914733
1662513393.63,45940448
1662513405.63,45935780
1662513417.63,45945738
1662513429.63,45964789
1662513441.63,45949251
1662513453.63,45960795
1662513465.62,45986034
1662513477.63,45989888
1662513489.63,45996095
1662513501.63,46012940
1662513513.63,46015228
1662513525.63,46021250
1662513537.63,46030507
1662513549.64,46022892
1662513561.63,46040737
1662513573.62,46086161
1662513585.63,46105379
1662513597.63,46125957
1662513609.63,46140335
1662513621.63,46157341
1662513633.63,46145550
1662513645.62,46106045
1662513657.63,46104995
1662513669.63,46102236
1662513681.63,46102844
1662513693.63,46129105
1662513705.63,46123698
1662513717.63,46148849
1662513729.63,46136809
1662513741.63,46157171
1662513753.63,46174472
1662513765.63,46165968
1662513777.63,46200647
1662513789.63,46225571
1662513801.63,46233180
1662513813.63,46234919
1662513825.63,46225508
1662513837.63,46249663
1662513849.63,46229754
1662513861.63,46224569
1662513873.63,46268420
1662513885.63,46296272
1662513897.63,46352777
1662513909.63,46352027
1662513921.63,46385176
1662513933.63,46410953
1662513945.63,46408526
1662513957.63,46412278
1662513969.63,46413241
1662513981.63,46406142
1662513993.63,46371894
1662514005.64,46357269
1662514017.63,46336352
1662514029.63,46299856
1662514041.63,46295598
1662514053.63,46286080
1662514065.63,46313730
1662514077.63,46317463
1662514089.63,46345738
1662514101.63,46333397
1662514113.63,46358435
1662514125.63,46372269
1662514137.63,46355677
1662514149.63,46356839
1662514161.63,46351017
1662514173.63,46338918
1662514185.63,46354776
1662514197.63,46347162
1662514209.63,46366425
1662514221.63,46374971
1662514233.63,46372365
1662514245.62,46368662
1662514257.63,46367053
1662514269.63,46348463
1662514281.63,46359673
1662514293.63,46360186
1662514305.63,46373896
1662514317.63,46385727
1662514329.63,46396879
1662514341.63,46393459
1662514353.63,46403316
1662514365.63,46419921
1662514377.63,46407846
1662514389.63,46429288
1662514401.63,46425335
1662514413.62,46418015
1662514425.63,46390197
1662514437.63,46405588
1662514449.63,46400278
1662514461.63,46401091
1662514473.63,46407908
1662514485.64,46410703
1662514497.63,46399993
1662514509.63,46413144
1662514521.63,46414735
1662514533.63,46406122
1662514545.63,46407388
1662514557.63,46403678
1662514569.63,46406586
1662514581.63,46419398
1662514593.63,46411830
1662514605.63,46403463
1662514617.63,46410782
1662514629.63,46414849
1662514641.63,46414402
1662514653.63,46417406
1662514665.63,46447746
1662514677.63,46538836
1662514689.63,46659992
1662514701.63,46857706
1662514713.63,46978421
1662514725.63,47233554
1662514737.63,47500971
1662514749.63,48040381
1662514761.63,48454261
1662514773.63,48877038
1662514785.63,48986714
1662514797.62,49276450
1662514809.63,49373285
1662514821.63,49699644
1662514833.63,50226233
1662514845.62,51067054
1662514857.63,51870380
1662514869.63,52541185
1662514881.63,52756557
1662514893.64,52898679
1662514905.63,52961882
1662514917.63,52781000
1662514929.63,52271741
1662514941.63,51531266
1662514953.63,51430727
1662514965.63,50993678
1662514977.63,50200639
1662514989.63,49490550
1662515001.63,49175942
1662515013.63,48652090
1662515025.63,48344582
1662515037.63,47947462
1662515049.63,47659238
1662515061.63,47267130
1662515073.63,46837227
1662515085.63,46440094
1662515097.63,46215763
1662515109.63,46000856
1662515121.63,45769908
1662515133.64,45519311
1662515145.63,45256625
1662515157.63,45032679
1662515169.63,44834951
1662515181.63,44643421
