unix_time,counts,counts_err,count_rates,count_rates_err
1670787084.28853,1418.00000,37.65634,35426.70257,940.78983
1670787096.29836,1304.00000,36.11094,32405.55847,897.38894
1670787108.30820,1276.00000,35.72114,31353.73220,877.73599
1670787120.31803,1266.00000,35.58089,31263.55665,878.66136
1670787132.32787,1322.00000,36.35932,33444.69069,919.83823
1670787144.33770,1330.00000,36.46917,33059.48216,906.50505
1670787156.34754,1231.00000,35.08561,29862.77587,851.14029
1670787168.35738,1286.00000,35.86084,31013.44916,864.82769
1670787180.36721,1315.00000,36.26293,32261.33318,889.65051
1670787192.37705,1258.00000,35.46830,31208.23395,879.89099
1670787204.38688,1292.00000,35.94440,31248.04631,869.34390
1670787216.39672,1281.00000,35.79106,31811.95094,888.82393
1670787228.40656,1285.00000,35.84690,31261.15497,872.07423
1670787240.41639,1361.00000,36.89173,33317.55903,903.11720
1670787252.42623,1265.00000,35.56684,32442.93951,912.16821
1670787264.43607,1321.00000,36.34556,33795.99704,929.85205
1670787276.44590,1368.00000,36.98648,35160.23716,950.62394
1670787288.45574,1366.00000,36.95944,34063.13651,921.63569
1670787300.46557,1381.00000,37.16181,33843.96218,910.71893
1670787312.47541,1375.00000,37.08099,35768.92402,964.61615
1670787324.48525,1380.00000,37.14835,34565.25777,930.46546
1670787336.49508,1277.00000,35.73514,31924.68515,893.36961
1670787348.50492,1361.00000,36.89173,35369.50293,958.73790
1670787360.51475,1318.00000,36.30427,33711.06868,928.57036
1670787372.52459,1372.00000,37.04052,35635.28260,962.06220
1670787384.53443,1275.00000,35.70714,33820.89010,947.17438
1670787396.54426,1253.00000,35.39774,33502.48621,946.45834
1670787408.55410,1285.00000,35.84690,33398.47031,931.69768
1670787420.56393,1273.00000,35.67913,33762.19474,946.27304
1670787432.57377,1278.00000,35.74913,33293.53445,931.31045
1670787444.58361,1242.00000,35.24202,31468.89048,892.93662
1670787456.59344,1261.00000,35.51056,32367.03542,911.47630
1670787468.60328,1322.00000,36.35932,32925.48049,905.55825
1670787480.61312,1307.00000,36.15245,32946.81080,911.32983
1670787492.62295,1275.00000,35.70714,32802.02331,918.64040
1670787504.63279,1311.00000,36.20773,32682.40652,902.63606
1670787516.64262,1275.00000,35.70714,31903.96501,893.48974
1670787528.65246,1272.00000,35.66511,32270.90636,904.83128
1670787540.66230,1265.00000,35.56684,31077.40048,873.77461
1670787552.67213,1250.00000,35.35534,30920.72046,874.57004
1670787564.68197,1228.00000,35.04283,30858.94142,880.60641
1670787576.69180,1236.00000,35.15679,30290.18036,861.57408
1670787588.70164,1226.00000,35.01428,29811.44661,851.40817
1670787600.71147,1250.00000,35.35534,30852.60992,872.64359
1670787612.72131,1236.00000,35.15679,30196.19104,858.90065
1670787624.73115,1224.00000,34.98571,29719.07355,849.46318
1670787636.74098,1296.00000,36.00000,30870.00730,857.50020
1670787648.75082,1242.00000,35.24202,30005.45627,851.41135
1670787660.76066,1208.00000,34.75629,29253.53998,841.67603
1670787672.77049,1275.00000,35.70714,31266.37471,875.63364
1670787684.78033,1303.00000,36.09709,31853.24452,882.43244
1670787696.79016,1450.00000,38.07887,37784.85599,992.27893
1670787708.80000,1472.00000,38.36665,39140.27362,1020.16390
1670787720.80984,1466.00000,38.28838,40931.13419,1069.02237
1670787732.81967,1503.00000,38.76854,41821.66965,1078.75265
1670787744.82951,1543.00000,39.28104,44096.01749,1122.57769
1670787756.83934,1516.00000,38.93584,43628.98549,1120.53523
1670787768.84918,1540.00000,39.24283,43932.20020,1119.49612
1670787780.85902,1449.00000,38.06573,41041.31961,1078.16970
1670787792.86885,1467.00000,38.30144,41339.45846,1079.31876
1670787804.87869,1500.00000,38.72983,40179.51331,1037.43057
1670787816.88853,1457.00000,38.17067,39995.66245,1047.81140
1670787828.89836,1461.00000,38.22303,39521.50821,1033.97110
1670787840.90820,1431.00000,37.82856,38519.67635,1018.26968
1670787852.91803,1388.00000,37.25587,37399.47315,1003.85446
1670787864.92787,1371.00000,37.02702,36011.41003,972.57119
1670787876.93771,1326.00000,36.41428,35224.08702,967.31514
1670787888.94754,1333.00000,36.51027,34986.31638,958.25952
1670787900.95738,1380.00000,37.14835,35279.27058,949.68604
1670787912.96721,1305.00000,36.12478,32932.74907,911.63865
1670787924.97705,1327.00000,36.42801,33886.67860,930.23686
1670787936.98689,1312.00000,36.22154,33369.31223,921.25602
1670787948.99672,1351.00000,36.75595,33774.75625,918.89217
1670787961.00656,1357.00000,36.83748,33595.15174,911.98287
1670787973.01639,1340.00000,36.60601,33842.58790,924.50905
1670787985.02623,1330.00000,36.46917,33337.64457,914.13238
1670787997.03607,1336.00000,36.55133,32859.52801,898.99669
1670788009.04590,1324.00000,36.38681,32805.38832,901.57361
1670788021.05574,1367.00000,36.97296,34538.77032,934.16290
1670788033.06557,1308.00000,36.16628,32579.89757,900.83623
1670788045.07541,1248.00000,35.32704,31659.26813,896.17656
1670788057.08525,1302.00000,36.08324,32534.43556,901.64958
1670788069.09508,1360.00000,36.87818,33874.72903,918.55756
1670788081.10492,1359.00000,36.86462,34165.13818,926.77317
1670788093.11475,1367.00000,36.97296,34653.48578,937.26558
1670788105.12459,1435.00000,37.88139,36880.71645,973.58393
1670788117.13443,1362.00000,36.90528,36606.64464,991.90795
1670788129.14426,1451.00000,38.09199,37919.32803,995.46713
1670788141.15410,1411.00000,37.56328,38087.64079,1013.95940
1670788153.16393,1421.00000,37.69615,37679.91972,999.56935
1670788165.17377,1431.00000,37.82856,38518.74847,1018.24515
1670788177.18361,1366.00000,36.95944,36968.46736,1000.24433
1670788189.19344,1373.00000,37.05401,36512.53327,985.38670
1670788201.20328,1370.00000,37.01351,37026.38623,1000.34785
1670788213.21311,1383.00000,37.18871,37933.12197,1020.01721
1670788225.22295,1347.00000,36.70150,35302.52215,961.88231
1670788237.23279,1343.00000,36.64696,36181.09386,987.28761
1670788249.24262,1340.00000,36.60601,36188.65612,988.59875
1670788261.25246,1344.00000,36.66061,36160.47927,986.35794
