unix_time,counts,counts_err,count_rates,count_rates_err
1670779718.00000,1499.00000,38.71692,52822.91569,1364.33667
1670779730.01311,1452.00000,38.10512,51430.24822,1349.69398
1670779742.02623,1502.00000,38.75564,53938.20670,1391.75098
1670779754.03934,1471.00000,38.35362,53594.33556,1397.37367
1670779766.05246,1479.00000,38.45777,52525.22557,1365.78972
1670779778.06557,1412.00000,37.57659,50874.15341,1353.87898
1670779790.07869,1426.00000,37.76242,50508.11133,1337.52333
1670779802.09180,1460.00000,38.20995,52236.26346,1367.08550
1670779814.10492,1449.00000,38.06573,52113.18639,1369.03148
1670779826.11803,1417.00000,37.64306,51037.33044,1355.82309
1670779838.13115,1447.00000,38.03945,51673.84178,1358.42756
1670779850.14426,1451.00000,38.09199,50370.93829,1322.34974
1670779862.15738,1427.00000,37.77565,49122.43380,1300.37284
1670779874.17049,1430.00000,37.81534,50378.06919,1332.21249
1670779886.18361,1474.00000,38.39271,52198.98282,1359.60671
1670779898.19672,1384.00000,37.20215,47663.80800,1281.21110
1670779910.20984,1387.00000,37.24245,49755.87651,1335.99905
1670779922.22295,1451.00000,38.09199,50518.67778,1326.22823
1670779934.23607,1415.00000,37.61649,48414.39333,1287.05253
1670779946.24918,1360.00000,36.87818,46319.95040,1256.02601
1670779958.26230,1282.00000,35.80503,43747.80824,1221.83423
1670779970.27541,1398.00000,37.38984,47356.04017,1266.54841
1670779982.28853,1315.00000,36.26293,44808.17854,1235.64698
1670779994.30164,1400.00000,37.41657,46880.14756,1252.92465
1670780006.31475,1305.00000,36.12478,42549.23321,1177.84050
1670780018.32787,1384.00000,37.20215,46760.95424,1256.94224
1670780030.34098,1362.00000,36.90528,44198.48502,1197.61942
1670780042.35410,1305.00000,36.12478,43443.52686,1202.59618
1670780054.36721,1319.00000,36.31804,43120.75987,1187.30968
1670780066.38033,1346.00000,36.68787,43843.48990,1195.04040
1670780078.39344,1370.00000,37.01351,44665.20006,1206.72692
1670780090.40656,1280.00000,35.77709,41291.56208,1154.13425
1670780102.41967,1318.00000,36.30427,42167.21053,1161.49453
1670780114.43279,1260.00000,35.49648,40888.20112,1151.89457
1670780126.44590,1244.00000,35.27038,39130.70963,1109.44949
1670780138.45902,1363.00000,36.91883,44534.10314,1206.27071
1670780150.47213,1333.00000,36.51027,42111.82263,1153.42395
1670780162.48525,1311.00000,36.20773,42003.84591,1160.07939
1670780174.49836,1276.00000,35.72114,42054.97193,1177.31319
1670780186.51148,1352.00000,36.76955,42551.76543,1157.25546
1670780198.52459,1339.00000,36.59235,43187.81993,1180.24180
1670780210.53770,1335.00000,36.53765,44349.66678,1213.80725
1670780222.55082,1356.00000,36.82391,44932.88259,1220.20960
1670780234.56393,1316.00000,36.27671,43887.79371,1209.80620
1670780246.57705,1365.00000,36.94591,45901.43427,1242.39567
1670780258.59016,1377.00000,37.10795,45322.20437,1221.36102
1670780270.60328,1356.00000,36.82391,45797.14009,1243.67961
1670780282.61639,1336.00000,36.55133,44878.57997,1227.82332
1670780294.62951,1354.00000,36.79674,44262.63859,1202.89569
1670780306.64262,1323.00000,36.37307,43996.59536,1209.59268
1670780318.65574,1283.00000,35.81899,42256.53495,1179.72438
1670780330.66885,1314.00000,36.24914,42524.34636,1173.11332
1670780342.68197,1274.00000,35.69314,40038.60741,1121.74528
1670780354.69508,1275.00000,35.70714,42263.61105,1183.61786
1670780366.70820,1344.00000,36.66061,44585.91595,1216.18056
1670780378.72131,1297.00000,36.01389,42415.85463,1177.76389
1670780390.73443,1354.00000,36.79674,44939.85469,1221.29993
1670780402.74754,1352.00000,36.76955,45162.45840,1228.25695
1670780414.76066,1363.00000,36.91883,46136.39391,1249.67108
1670780426.77377,1389.00000,37.26929,47220.73870,1267.01470
1670780438.78689,1347.00000,36.70150,46329.27882,1262.32662
1670780450.80000,1403.00000,37.45664,47641.24476,1271.90380
1670780462.81311,1374.00000,37.06751,46533.94371,1255.38372
1670780474.82623,1425.00000,37.74917,49175.92736,1302.70214
1670780486.83934,1383.00000,37.18871,46546.69589,1251.63520
1670780498.85246,1398.00000,37.38984,47334.31892,1265.96747
1670780510.86557,1345.00000,36.67424,45881.28451,1251.04930
1670780522.87869,1368.00000,36.98648,47097.37214,1273.36711
1670780534.89180,1403.00000,37.45664,48148.89732,1285.45687
1670780546.90492,1340.00000,36.60601,45431.74368,1241.10066
1670780558.91803,1380.00000,37.14835,46402.49302,1249.11312
1670780570.93115,1468.00000,38.31449,50800.77845,1325.88952
1670780582.94426,1409.00000,37.53665,48990.34431,1305.13367
1670780594.95738,1408.00000,37.52333,49172.10674,1310.44105
1670780606.97049,1369.00000,37.00000,48586.49445,1313.14850
1670780618.98361,1385.00000,37.21559,48177.15628,1294.54239
1670780630.99672,1403.00000,37.45664,47508.06136,1268.34813
1670780643.00984,1364.00000,36.93237,45078.83829,1220.57798
1670780655.02295,1420.00000,37.68289,47463.74098,1259.55690
1670780667.03607,1369.00000,37.00000,45180.35142,1221.09058
1670780679.04918,1389.00000,37.26929,46383.53534,1244.55108
