unix_time,counts,counts_err,count_rates,count_rates_err
1670797092.00000,1022.00000,31.96873,12836.24944,401.52510
1670797104.03136,978.00000,31.27299,12022.64343,384.44174
1670797116.06272,1122.00000,33.49627,13780.09026,411.39180
1670797128.09408,1013.00000,31.82766,12676.64396,398.29015
1670797140.12544,1001.00000,31.63858,12674.52634,400.60346
1670797152.15679,1066.00000,32.64966,13249.86847,405.81955
1670797164.18815,1088.00000,32.98485,13453.09806,407.85694
1670797176.21951,1052.00000,32.43455,13650.69535,420.86897
1670797188.25087,1013.00000,31.82766,12793.33168,401.95639
1670797200.28223,1039.00000,32.23352,13309.79986,412.91794
1670797212.31359,1023.00000,31.98437,13282.36611,415.27676
1670797224.34495,1088.00000,32.98485,13874.03733,420.61854
1670797236.37631,1089.00000,33.00000,13758.00662,416.90929
1670797248.40767,1015.00000,31.85906,12821.51375,402.44476
1670797260.43902,1042.00000,32.28002,12930.79277,400.58187
1670797272.47038,1053.00000,32.44996,12986.29482,400.19446
1670797284.50174,1102.00000,33.19639,14070.20812,423.84760
1670797296.53310,1017.00000,31.89044,13404.78725,420.33877
1670797308.56446,1060.00000,32.55764,13283.80387,408.00879
1670797320.59582,1022.00000,31.96873,12887.81065,403.13796
1670797332.62718,1021.00000,31.95309,13082.78866,409.43735
1670797344.65854,1048.00000,32.37283,13438.70444,415.12297
1670797356.68989,994.00000,31.52777,12409.93282,393.61917
1670797368.72125,1025.00000,32.01562,12915.34892,403.40773
1670797380.75261,1077.00000,32.81768,13577.49396,413.72500
1670797392.78397,1038.00000,32.21801,13168.32068,408.72548
1670797404.81533,1033.00000,32.14032,12964.38363,403.36825
1670797416.84669,1108.00000,33.28663,13688.36171,411.22697
1670797428.87805,1023.00000,31.98437,12686.14948,396.63589
1670797440.90941,1064.00000,32.61901,12878.02928,394.80132
1670797452.94077,1036.00000,32.18695,13241.68218,411.39905
1670797464.97213,1084.00000,32.92416,13867.47271,421.19449
1670797477.00348,1007.00000,31.73326,12583.82456,396.54997
1670797489.03484,1040.00000,32.24903,12608.68988,390.97888
1670797501.06620,995.00000,31.54362,12744.87074,404.03956
1670797513.09756,1047.00000,32.35738,13391.64734,413.86687
1670797525.12892,1007.00000,31.73326,12519.86517,394.53444
1670797537.16028,1084.00000,32.92416,13093.33249,397.68165
1670797549.19164,1103.00000,33.21144,13671.79571,411.65918
1670797561.22300,1086.00000,32.95451,13134.57624,398.56683
1670797573.25435,1050.00000,32.40370,13026.09223,401.99393
1670797585.28571,1072.00000,32.74141,13221.48311,403.81531
1670797597.31707,1164.00000,34.11744,13897.39088,407.33974
1670797609.34843,1094.00000,33.07567,13874.20317,419.46853
1670797621.37979,1055.00000,32.48076,13213.79249,406.81902
1670797633.41115,1068.00000,32.68027,12686.33937,388.19568
1670797645.44251,1108.00000,33.28663,13293.75344,399.37212
1670797657.47387,1094.00000,33.07567,13633.18433,412.18164
1670797669.50523,1093.00000,33.06055,13404.26967,405.44605
1670797681.53659,1204.00000,34.69870,14524.90041,418.60067
1670797693.56794,1104.00000,33.22650,13387.38168,402.91284
1670797705.59930,1206.00000,34.72751,14473.22884,416.76551
1670797717.63066,1136.00000,33.70460,13838.81710,410.59136
1670797729.66202,1060.00000,32.55764,12891.04964,395.94544
1670797741.69338,1128.00000,33.58571,13758.07547,409.64074
1670797753.72474,1125.00000,33.54102,13407.69375,399.74020
1670797765.75610,1105.00000,33.24154,13102.64394,394.16477
1670797777.78746,1132.00000,33.64521,13602.26136,404.28525
1670797789.81881,1186.00000,34.43835,14018.60971,407.06391
1670797801.85017,1190.00000,34.49638,13875.59249,402.23333
1670797813.88153,1179.00000,34.33657,13990.73946,407.45886
1670797825.91289,1163.00000,34.10279,13292.93261,389.79023
1670797837.94425,1205.00000,34.71311,14258.54243,410.75382
1670797849.97561,1171.00000,34.21988,13468.18551,393.57784
1670797862.00697,1209.00000,34.77068,14252.90997,409.91177
1670797874.03833,1223.00000,34.97142,14492.25798,414.40294
1670797886.06969,1223.00000,34.97142,14605.13251,417.63056
1670797898.10104,1213.00000,34.82815,14670.74746,421.23247
1670797910.13240,1277.00000,35.73514,14891.43621,416.71692
1670797922.16376,1248.00000,35.32704,14549.76144,411.85902
1670797934.19512,1301.00000,36.06938,15299.28371,424.16268
1670797946.22648,1273.00000,35.67913,15085.80984,422.81893
1670797958.25784,1250.00000,35.35534,14850.76911,420.04318
1670797970.28920,1267.00000,35.59494,15434.46631,433.61401
1670797982.32056,1257.00000,35.45420,15086.44819,425.51940
1670797994.35192,1296.00000,36.00000,15681.82454,435.60624
1670798006.38328,1315.00000,36.26293,16442.17615,453.41556
1670798018.41463,1318.00000,36.30427,15790.76815,434.95623
1670798030.44599,1377.00000,37.10795,16676.16009,449.39588
1670798042.47735,1374.00000,37.06751,16807.98059,453.44245
1670798054.50871,1333.00000,36.51027,17062.77923,467.34188
1670798066.54007,1339.00000,36.59235,16278.06477,444.84886
1670798078.57143,1339.00000,36.59235,16214.35410,443.10777
1670798090.60279,1359.00000,36.86462,16667.62906,452.13081
1670798102.63415,1343.00000,36.64696,16024.12110,437.25644
1670798114.66550,1341.00000,36.61967,16939.44407,462.57778
1670798126.69686,1361.00000,36.89173,17417.74191,472.13129
1670798138.72822,1331.00000,36.48287,16897.64363,463.16648
1670798150.75958,1359.00000,36.86462,16680.59049,452.48240
1670798162.79094,1316.00000,36.27671,16447.33616,453.38550
