unix_time,counts,counts_err,count_rates,count_rates_err
1670779718.00000,1513.00000,38.89730,46330.74728,1191.10443
1670779730.01311,1467.00000,38.30144,45860.52636,1197.35788
1670779742.02623,1484.00000,38.52272,47514.42581,1233.41304
1670779754.03934,1470.00000,38.34058,46118.54795,1202.86519
1670779766.05246,1507.00000,38.82010,48182.32493,1241.16959
1670779778.06557,1535.00000,39.17908,49480.80901,1262.93966
1670779790.07869,1526.00000,39.06405,49951.92277,1278.71848
1670779802.09180,1438.00000,37.92097,46697.00279,1231.42953
1670779814.10492,1479.00000,38.45777,46899.13494,1219.49702
1670779826.11803,1525.00000,39.05125,48431.41802,1240.20153
1670779838.13115,1429.00000,37.80212,45398.36053,1200.94759
1670779850.14426,1434.00000,37.86819,45457.97153,1200.42623
1670779862.15738,1375.00000,37.08099,43723.64497,1179.13902
1670779874.17049,1434.00000,37.86819,44542.45725,1176.24989
1670779886.18361,1426.00000,37.76242,44539.37393,1179.46306
1670779898.19672,1452.00000,38.10512,45917.95979,1205.03393
1670779910.20984,1384.00000,37.20215,42453.61427,1141.16022
1670779922.22295,1457.00000,38.17067,45202.17101,1184.21217
1670779934.23607,1363.00000,36.91883,41554.08763,1125.55267
1670779946.24918,1399.00000,37.40321,42296.90982,1130.83641
1670779958.26230,1393.00000,37.32292,42159.01938,1129.57466
1670779970.27541,1431.00000,37.82856,43260.30816,1143.58853
1670779982.28853,1427.00000,37.77565,43152.58399,1142.33852
1670779994.30164,1335.00000,36.53765,39535.78052,1082.05587
1670780006.31475,1391.00000,37.29611,42218.85319,1131.99072
1670780018.32787,1445.00000,38.01316,44238.74108,1163.77450
1670780030.34098,1336.00000,36.55133,39567.36973,1082.51507
1670780042.35410,1393.00000,37.32292,41614.41789,1114.98305
1670780054.36721,1326.00000,36.41428,38821.59607,1066.10904
1670780066.38033,1352.00000,36.76955,39831.46800,1083.27312
1670780078.39344,1330.00000,36.46917,38621.91932,1059.02944
1670780090.40656,1331.00000,36.48287,39532.91487,1083.60203
1670780102.41967,1323.00000,36.37307,38563.04692,1060.20883
1670780114.43279,1363.00000,36.91883,39566.83622,1071.72509
1670780126.44590,1290.00000,35.91657,37376.17083,1040.63865
1670780138.45902,1340.00000,36.60601,39473.95761,1078.34635
1670780150.47213,1371.00000,37.02702,39828.71049,1075.66619
1670780162.48525,1323.00000,36.37307,37646.25056,1035.00347
1670780174.49836,1314.00000,36.24914,38797.18685,1070.29268
1670780186.51148,1341.00000,36.61967,39646.86176,1082.66582
1670780198.52459,1376.00000,37.09447,41096.10116,1107.87664
1670780210.53770,1338.00000,36.57868,38847.12259,1062.01536
1670780222.55082,1383.00000,37.18871,40101.77675,1078.33208
1670780234.56393,1377.00000,37.10795,41563.04632,1120.05771
1670780246.57705,1420.00000,37.68289,42681.99943,1132.66266
1670780258.59016,1387.00000,37.24245,42464.46887,1140.21688
1670780270.60328,1367.00000,36.97296,41526.44955,1123.15720
1670780282.61639,1363.00000,36.91883,40639.92482,1100.79125
1670780294.62951,1305.00000,36.12478,39069.45667,1081.51393
1670780306.64262,1380.00000,37.14835,41039.89717,1104.75689
1670780318.65574,1301.00000,36.06938,38790.17390,1075.43231
1670780330.66885,1391.00000,37.29611,40649.31495,1089.90756
1670780342.68197,1357.00000,36.83748,38424.89206,1043.09228
1670780354.69508,1358.00000,36.85105,39742.37651,1078.45977
1670780366.70820,1337.00000,36.56501,40306.89380,1102.33508
1670780378.72131,1315.00000,36.26293,39269.25418,1082.90355
1670780390.73443,1375.00000,37.08099,41123.07631,1109.00690
1670780402.74754,1396.00000,37.36308,42371.98531,1134.06019
1670780414.76066,1428.00000,37.78889,44578.56397,1179.67390
1670780426.77377,1419.00000,37.66962,44012.54487,1168.38314
1670780438.78689,1440.00000,37.94733,44963.52062,1184.89281
1670780450.80000,1389.00000,37.26929,42140.48472,1130.70263
1670780462.81311,1410.00000,37.54997,43859.84268,1168.03946
1670780474.82623,1447.00000,38.03945,46542.27425,1223.52637
1670780486.83934,1466.00000,38.28838,46149.71918,1205.31921
1670780498.85246,1480.00000,38.47077,46562.49541,1210.33444
1670780510.86557,1451.00000,38.09199,44826.52936,1176.79661
1670780522.87869,1370.00000,37.01351,42462.93256,1147.22790
1670780534.89180,1396.00000,37.36308,43212.10378,1156.54544
1670780546.90492,1418.00000,37.65634,43047.18506,1143.15901
1670780558.91803,1367.00000,36.97296,42701.55172,1154.93994
1670780570.93115,1485.00000,38.53570,47279.94257,1226.91285
1670780582.94426,1426.00000,37.76242,46556.76223,1232.88624
1670780594.95738,1440.00000,37.94733,47702.49466,1257.07111
1670780606.97049,1406.00000,37.49667,44776.01556,1194.13323
1670780618.98361,1494.00000,38.65230,47008.49351,1216.18890
1670780630.99672,1452.00000,38.10512,46245.66119,1213.63386
1670780643.00984,1377.00000,37.10795,43802.89603,1180.41809
1670780655.02295,1452.00000,38.10512,44400.21800,1165.20354
1670780667.03607,1397.00000,37.37646,42145.29899,1127.58927
1670780679.04918,1367.00000,36.97296,40049.15536,1083.20113
1670780691.06229,1392.00000,37.30952,40723.10781,1091.49386
1670780703.07541,1426.00000,37.76242,41136.44601,1089.34892
1670780715.08853,1428.00000,37.78889,41780.20262,1105.62141
1670780727.10164,1339.00000,36.59235,39284.49668,1073.57133
1670780739.11475,1383.00000,37.18871,41720.51817,1121.85985
1670780751.12787,1464.00000,38.26225,43594.10695,1139.35024
1670780763.14098,1459.00000,38.19686,44216.05878,1157.58365
1670780775.15410,1442.00000,37.97368,43131.38353,1135.82326
1670780787.16721,1497.00000,38.69108,47238.21452,1220.90697
1670780799.18033,1432.00000,37.84178,43960.82127,1161.70080
1670780811.19344,1423.00000,37.72267,44368.52594,1176.17664
1670780823.20656,1476.00000,38.41875,48127.48760,1252.70846
1670780835.21967,1494.00000,38.65230,49190.03828,1272.62914
1670780847.23279,1516.00000,38.93584,50222.15843,1289.86950
1670780859.24590,1565.00000,39.56008,54797.41696,1385.16949
1670780871.25902,1534.00000,39.16631,52002.47430,1327.73477
1670780883.27213,1547.00000,39.33192,52114.82244,1325.00069
1670780895.28525,1521.00000,39.00000,50330.01988,1290.51333
1670780907.29836,1536.00000,39.19184,51720.12962,1319.66591
1670780919.31148,1563.00000,39.53479,51605.05417,1305.30725
1670780931.32459,1550.00000,39.37004,50684.75401,1287.39404
1670780943.33770,1518.00000,38.96152,49465.49219,1269.59864
1670780955.35082,1493.00000,38.63936,47939.15001,1240.68184
1670780967.36393,1493.00000,38.63936,47497.89132,1229.26191
1670780979.37705,1441.00000,37.96051,45072.73641,1187.35869
1670780991.39016,1410.00000,37.54997,42204.34063,1123.95148
1670781003.40328,1404.00000,37.46999,41451.92604,1106.27006
1670781015.41639,1404.00000,37.46999,40641.46778,1084.64053
1670781027.42951,1483.00000,38.50974,41091.20470,1067.03410
1670781039.44262,1444.00000,38.00000,41065.51669,1080.67149
1670781051.45574,1399.00000,37.40321,40810.10891,1091.08578
1670781063.46885,1442.00000,37.97368,42471.40803,1118.44345
1670781075.48197,1418.00000,37.65634,40701.29598,1080.86169
1670781087.49508,1387.00000,37.24245,39105.44272,1050.02340
1670781099.50820,1387.00000,37.24245,38192.73172,1025.51612
1670781111.52131,1349.00000,36.72874,37034.89604,1008.33573
1670781123.53443,1421.00000,37.69615,38743.75235,1027.79060
1670781135.54754,1412.00000,37.57659,38661.29144,1028.86646
1670781147.56066,1349.00000,36.72874,37647.62740,1025.01834
1670781159.57377,1370.00000,37.01351,36982.41719,999.15993
1670781171.58688,1429.00000,37.80212,38496.46005,1018.36785
1670781183.60000,1391.00000,37.29611,36064.53558,966.97841
1670781195.61312,1351.00000,36.75595,36580.71839,995.23251
1670781207.62623,1341.00000,36.61967,35670.72748,974.08662
1670781219.63934,1376.00000,37.09447,36910.18687,995.03195
1670781231.65246,1398.00000,37.38984,37228.74155,995.69143
1670781243.66557,1396.00000,37.36308,37498.13024,1003.61445
1670781255.67869,1318.00000,36.30427,36177.69378,996.51347
1670781267.69180,1409.00000,37.53665,39316.36286,1047.41271
1670781279.70492,1297.00000,36.01389,34258.54005,951.25919
1670781291.71803,1370.00000,37.01351,36487.55216,985.79008
1670781303.73115,1429.00000,37.80212,38228.21841,1011.27191
1670781315.74426,1394.00000,37.33631,37908.82691,1015.33407
1670781327.75738,1446.00000,38.02631,40543.11984,1066.18611
1670781339.77049,1398.00000,37.38984,38660.62600,1033.98752
1670781351.78361,1420.00000,37.68289,39431.45527,1046.40217
1670781363.79672,1465.00000,38.27532,38912.76510,1016.65425
1670781375.80984,1445.00000,38.01316,38726.12740,1018.75592
1670781387.82295,1437.00000,37.90778,39804.31032,1050.03003
1670781399.83607,1490.00000,38.60052,41535.93607,1076.04608
1670781411.84918,1392.00000,37.30952,38415.71396,1029.64921
1670781423.86229,1497.00000,38.69108,41068.27110,1061.44017
1670781435.87541,1459.00000,38.19686,40689.50162,1065.25780
1670781447.88853,1498.00000,38.70400,40192.82292,1038.46677
1670781459.90164,1476.00000,38.41875,41695.17735,1085.28212
1670781471.91475,1485.00000,38.53570,41399.37619,1074.31236
1670781483.92787,1473.00000,38.37968,40520.21692,1055.77260
1670781495.94098,1475.00000,38.40573,42010.25634,1093.85390
1670781507.95410,1501.00000,38.74274,43416.64858,1120.63956
1670781519.96721,1530.00000,39.11521,42941.02050,1097.80864
1670781531.98033,1486.00000,38.54867,39875.49603,1034.41949
1670781543.99344,1552.00000,39.39543,41518.76236,1053.89790
1670781556.00656,1431.00000,37.82856,38450.90865,1016.45180
1670781568.01967,1407.00000,37.51000,39343.71916,1048.88618
1670781580.03279,1417.00000,37.64306,39011.84097,1036.36209
1670781592.04590,1378.00000,37.12142,37590.94759,1012.64836
1670781604.05902,1421.00000,37.69615,38567.90141,1023.12564
1670781616.07213,1400.00000,37.41657,38911.09257,1039.94269
1670781628.08525,1393.00000,37.32292,39494.64829,1058.18766
1670781640.09836,1424.00000,37.73592,38540.65083,1021.32520
1670781652.11147,1469.00000,38.32754,39075.20387,1019.50733
1670781664.12459,1424.00000,37.73592,37949.80003,1005.66769
1670781676.13771,1446.00000,38.02631,39233.07742,1031.73516
1670781688.15082,1468.00000,38.31449,38578.95389,1006.90250
1670781700.16393,1401.00000,37.42993,38477.22787,1027.98010
1670781712.17705,1431.00000,37.82856,37994.86962,1004.39639
1670781724.19016,1382.00000,37.17526,36561.23759,983.48302
1670781736.20328,1419.00000,37.66962,38119.93762,1011.95449
1670781748.21639,1355.00000,36.81032,36519.02231,992.08640
1670781760.22951,1381.00000,37.16181,35696.75292,960.57631
1670781772.24262,1391.00000,37.29611,36108.62753,968.16063
1670781784.25574,1404.00000,37.46999,35452.63771,946.16090
1670781796.26885,1396.00000,37.36308,36158.49884,967.76003
1670781808.28197,1393.00000,37.32292,36262.09647,971.57728
1670781820.29508,1398.00000,37.38984,35500.54204,949.47033
1670781832.30820,1397.00000,37.37646,35790.64038,957.57162
1670781844.32131,1409.00000,37.53665,37271.86947,992.94611
