unix_time,counts,counts_err,count_rates,count_rates_err
1670791303.00000,38.00000,6.16441,882.54654,143.16795
1670791315.03422,44.00000,6.63325,1027.28200,154.86859
1670791327.06844,39.00000,6.24500,918.04711,147.00519
1670791339.10266,43.00000,6.55744,1026.61790,156.55776
1670791351.13688,61.00000,7.81025,1487.92847,190.50972
1670791363.17110,86.00000,9.27362,2069.30054,223.13842
1670791375.20532,42.00000,6.48074,1015.49803,156.69475
1670791387.23954,50.00000,7.07107,1202.90550,170.11653
1670791399.27376,56.00000,7.48331,1342.02440,179.33555
1670791411.30799,47.00000,6.85565,1165.88733,170.06215
1670791423.34221,60.00000,7.74597,1409.14810,181.92024
1670791435.37643,56.00000,7.48331,1342.87904,179.44976
1670791447.41065,42.00000,6.48074,989.04548,152.61303
1670791459.44487,66.00000,8.12404,1553.34669,191.20376
1670791471.47909,49.00000,7.00000,1217.20493,173.88642
1670791483.51331,49.00000,7.00000,1178.46730,168.35247
1670791495.54753,52.00000,7.21110,1279.65148,177.45573
1670791507.58175,39.00000,6.24500,941.39896,150.74448
1670791519.61597,60.00000,7.74597,1418.68488,183.15143
1670791531.65019,63.00000,7.93725,1485.52592,187.15867
1670791543.68441,72.00000,8.48528,1727.00068,203.52898
1670791555.71863,53.00000,7.28011,1284.94679,176.50102
1670791567.75285,49.00000,7.00000,1181.78559,168.82651
1670791579.78707,72.00000,8.48528,1712.61267,201.83334
1670791591.82129,57.00000,7.54983,1357.68548,179.82983
1670791603.85551,84.00000,9.16515,2045.36242,223.16734
1670791615.88973,79.00000,8.88819,1935.08934,217.71456
1670791627.92395,52.00000,7.21110,1232.58962,170.92943
1670791639.95817,54.00000,7.34847,1333.33722,181.44421
1670791651.99239,79.00000,8.88819,1985.54414,223.39117
1670791664.02662,86.00000,9.27362,2137.36064,230.47752
1670791676.06084,77.00000,8.77496,1869.71728,213.07406
1670791688.09506,60.00000,7.74597,1486.27441,191.87720
1670791700.12928,101.00000,10.04988,2461.71835,244.95013
1670791712.16350,61.00000,7.81025,1479.75788,189.46358
1670791724.19772,79.00000,8.88819,1936.59260,217.88369
1670791736.23194,83.00000,9.11043,2019.67062,221.68765
1670791748.26616,92.00000,9.59166,2248.58951,234.43166
1670791760.30038,67.00000,8.18535,1641.09561,200.49174
1670791772.33460,72.00000,8.48528,1731.05209,204.00645
1670791784.36882,75.00000,8.66025,1855.97175,214.30916
1670791796.40304,63.00000,7.93725,1554.29798,195.82314
1670791808.43726,89.00000,9.43398,2172.69943,230.30568
1670791820.47148,66.00000,8.12404,1617.08139,199.04896
1670791832.50570,70.00000,8.36660,1711.52169,204.56597
1670791844.53992,78.00000,8.83176,1888.16387,213.79246
1670791856.57414,65.00000,8.06226,1583.42661,196.39990
1670791868.60837,86.00000,9.27362,2106.22065,227.11961
1670791880.64259,77.00000,8.77496,1848.54660,210.66144
1670791892.67681,58.00000,7.61577,1414.78784,185.77075
1670791904.71103,49.00000,7.00000,1186.57567,169.51081
1670791916.74525,85.00000,9.21954,2020.92522,219.20012
1670791928.77947,74.00000,8.60233,1772.53147,206.05260
1670791940.81369,70.00000,8.36660,1705.89243,203.89314
1670791952.84791,72.00000,8.48528,1754.21428,206.73614
1670791964.88213,70.00000,8.36660,1735.28975,207.40680
1670791976.91635,80.00000,8.94427,1973.67740,220.66384
1670791988.95057,55.00000,7.41620,1408.47776,189.91910
1670792000.98479,62.00000,7.87401,1530.31092,194.34968
1670792013.01901,64.00000,8.00000,1613.12300,201.64038
1670792025.05323,62.00000,7.87401,1568.00352,199.13665
1670792037.08745,78.00000,8.83176,1949.48280,220.73546
1670792049.12167,56.00000,7.48331,1448.06216,193.50545
1670792061.15589,50.00000,7.07107,1290.93256,182.56543
1670792073.19011,72.00000,8.48528,1911.22591,225.24013
1670792085.22433,72.00000,8.48528,1870.78636,220.47429
1670792097.25855,38.00000,6.16441,978.53406,158.73919
1670792109.29278,61.00000,7.81025,1609.39451,206.06185
1670792121.32700,64.00000,8.00000,1694.19813,211.77477
1670792133.36122,51.00000,7.14143,1426.52916,199.75404
1670792145.39544,73.00000,8.54400,2061.62659,241.29514
1670792157.42966,50.00000,7.07107,1389.44796,196.49761
1670792169.46388,55.00000,7.41620,1554.44468,209.60128
1670792181.49810,56.00000,7.48331,1569.20313,209.69359
1670792193.53232,43.00000,6.55744,1195.64946,182.33483
1670792205.56654,68.00000,8.24621,1874.73599,227.34513
1670792217.60076,51.00000,7.14143,1397.24812,195.65387
1670792229.63498,59.00000,7.68115,1724.75838,224.54442
1670792241.66920,66.00000,8.12404,1916.34886,235.88624
1670792253.70342,60.00000,7.74597,1717.58154,221.73882
1670792265.73764,61.00000,7.81025,1764.91795,225.97459
1670792277.77186,57.00000,7.54983,1591.69811,210.82557
1670792289.80608,61.00000,7.81025,1737.52610,222.46742
1670792301.84030,41.00000,6.40312,1158.66074,180.95241
1670792313.87453,67.00000,8.18535,1966.58671,240.25681
1670792325.90875,57.00000,7.54983,1650.98105,218.67778
1670792337.94297,48.00000,6.92820,1450.14055,209.30976
1670792349.97719,70.00000,8.36660,2069.70505,247.37707
1670792362.01141,58.00000,7.61577,1661.07155,218.10938
1670792374.04563,73.00000,8.54400,2145.74534,251.14050
1670792386.07985,68.00000,8.24621,2020.09627,244.97266
1670792398.11407,58.00000,7.61577,1750.42181,229.84164
1670792410.14829,62.00000,7.87401,1911.87934,242.80892
1670792422.18251,51.00000,7.14143,1561.65566,218.67553
1670792434.21673,77.00000,8.77496,2335.63733,266.17058
1670792446.25095,43.00000,6.55744,1338.31761,204.09152
1670792458.28517,61.00000,7.81025,1932.74962,247.46323
1670792470.31939,63.00000,7.93725,1999.71737,251.94071
1670792482.35361,53.00000,7.28011,1679.27824,230.66661
1670792494.38783,45.00000,6.70820,1493.39802,222.62263
1670792506.42205,46.00000,6.78233,1527.80650,225.26278
1670792518.45627,52.00000,7.21110,1726.41830,239.41114
1670792530.49049,64.00000,8.00000,2122.55862,265.31983
1670792542.52471,34.00000,5.83095,1146.05009,196.54597
1670792554.55893,47.00000,6.85565,1515.66906,221.08305
1670792566.59316,45.00000,6.70820,1474.02641,219.73488
1670792578.62738,57.00000,7.54983,1963.00477,260.00633
1670792590.66160,44.00000,6.63325,1533.57671,231.19539
1670792602.69582,45.00000,6.70820,1559.48202,232.47385
1670792614.73004,57.00000,7.54983,1978.58584,262.07010
1670792626.76426,42.00000,6.48074,1523.61051,235.09821
1670792638.79848,54.00000,7.34847,1887.34132,256.83462
1670792650.83270,34.00000,5.83095,1260.52767,216.17871
1670792662.86692,57.00000,7.54983,2134.22823,282.68543
1670792674.90114,48.00000,6.92820,1844.58974,266.24360
1670792686.93536,36.00000,6.00000,1341.13161,223.52194
1670792698.96958,42.00000,6.48074,1658.34722,255.88853
1670792711.00380,50.00000,7.07107,2043.79053,289.03563
1670792723.03802,52.00000,7.21110,2118.48100,293.78046
1670792735.07224,49.00000,7.00000,2074.29135,296.32734
1670792747.10646,50.00000,7.07107,2158.94131,305.32041
1670792759.14068,47.00000,6.85565,2066.55227,301.43763
1670792771.17491,39.00000,6.24500,1669.21910,267.28897
1670792783.20913,36.00000,6.00000,1565.15426,260.85904
1670792795.24335,50.00000,7.07107,2231.89674,315.63786
1670792807.27757,63.00000,7.93725,2778.14014,350.01276
1670792819.31179,41.00000,6.40312,1801.91522,281.41188
1670792831.34601,36.00000,6.00000,1628.30357,271.38393
1670792843.38023,53.00000,7.28011,2396.00387,329.11644
1670792855.41445,47.00000,6.85565,2054.24424,299.64232
1670792867.44867,47.00000,6.85565,2101.69576,306.56383
1670792879.48289,38.00000,6.16441,1733.92192,281.27928
1670792891.51711,50.00000,7.07107,2274.25449,321.62815
1670792903.55133,41.00000,6.40312,1815.79453,283.57946
1670792915.58555,36.00000,6.00000,1680.25295,280.04216
1670792927.61977,47.00000,6.85565,2156.94235,314.62238
1670792939.65399,48.00000,6.92820,2234.06658,322.45974
1670792951.68821,49.00000,7.00000,2268.04864,324.00695
1670792963.72243,47.00000,6.85565,2141.89239,312.42712
1670792975.75665,39.00000,6.24500,1789.97253,286.62500
1670792987.79087,32.00000,5.65685,1461.84205,258.41961
1670792999.82509,41.00000,6.40312,1879.80877,293.57681
1670793011.85932,41.00000,6.40312,1868.43735,291.80089
1670793023.89354,43.00000,6.55744,2029.06053,309.42883
1670793035.92776,47.00000,6.85565,2198.57659,320.69536
1670793047.96198,41.00000,6.40312,1951.46948,304.76833
1670793059.99620,38.00000,6.16441,1918.46655,311.21637
1670793072.03042,44.00000,6.63325,2351.71365,354.53417
1670793084.06464,31.00000,5.56776,1750.03702,314.31593
1670793096.09886,30.00000,5.47723,1759.47709,321.23510
1670793108.13308,24.00000,4.89898,1438.57244,293.64737
1670793120.16730,40.00000,6.32456,2454.78644,388.13582
1670793132.20152,32.00000,5.65685,2107.60356,372.57519
1670793144.23574,33.00000,5.74456,2230.95046,388.35863
1670793156.26996,20.00000,4.47214,1405.72382,314.32940
1670793168.30418,21.00000,4.58258,1543.95924,336.91953
1670793180.33840,29.00000,5.38516,2136.85487,396.80399
1670793192.37262,31.00000,5.56776,2319.60164,416.61275
1670793204.40684,39.00000,6.24500,2983.16626,477.68891
1670793216.44107,28.00000,5.29150,2192.73010,414.38704
1670793228.47529,25.00000,5.00000,2004.64692,400.92938
1670793240.50951,30.00000,5.47723,2416.92396,441.26792
1670793252.54373,29.00000,5.38516,2323.37238,431.43942
1670793264.57795,21.00000,4.58258,1676.83008,365.91432
1670793276.61217,22.00000,4.69042,1822.27801,388.51098
1670793288.64639,21.00000,4.58258,1715.30239,374.30967
1670793300.68061,29.00000,5.38516,2339.20714,434.37986
1670793312.71483,25.00000,5.00000,2011.85795,402.37159
1670793324.74905,16.00000,4.00000,1271.84374,317.96093
1670793336.78327,15.00000,3.87298,1176.42059,303.75049
1670793348.81749,27.00000,5.19615,2099.57328,404.06307
1670793360.85171,34.00000,5.83095,2715.46150,465.69780
1670793372.88593,24.00000,4.89898,1900.67228,387.97311
1670793384.92015,26.00000,5.09902,2075.39645,407.01873
1670793396.95437,23.00000,4.79583,1775.24017,370.16316
1670793408.98859,31.00000,5.56776,2349.02630,421.89758
1670793421.02281,33.00000,5.74456,2584.86200,449.96672
1670793433.05703,25.00000,5.00000,1886.51521,377.30304
1670793445.09125,32.00000,5.65685,2310.26635,408.40125
