unix_time,counts,counts_err,count_rates,count_rates_err
1670779718.00000,23.00000,4.79583,810.49170,168.99920
1670779730.01311,29.00000,5.38516,1027.18815,190.74405
1670779742.02623,20.00000,4.47214,718.21846,160.59853
1670779754.03934,26.00000,5.09902,947.28261,185.77741
1670779766.05246,21.00000,4.58258,745.79428,162.74565
1670779778.06557,25.00000,5.00000,900.74634,180.14927
1670779790.07869,19.00000,4.35890,672.96923,154.38973
1670779802.09180,20.00000,4.47214,715.56525,160.00525
1670779814.10492,22.00000,4.69042,791.22850,168.69048
1670779826.11803,24.00000,4.89898,864.42903,176.45084
1670779838.13115,29.00000,5.38516,1035.61950,192.30971
1670779850.14426,20.00000,4.47214,694.29274,155.24858
1670779862.15738,37.00000,6.08276,1273.67207,209.39040
1670779874.17049,16.00000,4.00000,563.67070,140.91768
1670779886.18361,34.00000,5.83095,1204.04709,206.49237
1670779898.19672,27.00000,5.19615,929.85753,178.95116
1670779910.20984,28.00000,5.29150,1004.44451,189.82217
1670779922.22295,27.00000,5.19615,940.04431,180.91161
1670779934.23607,40.00000,6.32456,1368.60476,216.39541
1670779946.24918,29.00000,5.38516,987.70482,183.41218
1670779958.26230,49.00000,7.00000,1672.10812,238.87259
1670779970.27541,29.00000,5.38516,982.34990,182.41780
1670779982.28853,29.00000,5.38516,988.16515,183.49766
1670779994.30164,53.00000,7.28011,1774.74844,243.78045
1670780006.31475,34.00000,5.83095,1108.56240,190.11688
1670780018.32787,27.00000,5.19615,912.24405,175.56145
1670780030.34098,44.00000,6.63325,1427.85120,215.25667
1670780042.35410,34.00000,5.83095,1131.86200,194.11273
1670780054.36721,40.00000,6.32456,1307.68036,206.76242
1670780066.38033,36.00000,6.00000,1172.63420,195.43903
1670780078.39344,38.00000,6.16441,1238.88876,200.97430
1670780090.40656,46.00000,6.78233,1483.91551,218.79141
1670780102.41967,28.00000,5.29150,895.81327,169.29280
1670780114.43279,37.00000,6.08276,1200.68527,197.39144
1670780126.44590,46.00000,6.78233,1446.95550,213.34195
1670780138.45902,56.00000,7.48331,1829.72104,244.50676
1670780150.47213,50.00000,7.07107,1579.58825,223.38751
1670780162.48525,52.00000,7.21110,1666.05644,231.04046
1670780174.49836,33.00000,5.74456,1087.62858,189.33183
1670780186.51148,40.00000,6.32456,1258.92797,199.05399
1670780198.52459,45.00000,6.70820,1451.42039,216.36498
1670780210.53770,52.00000,7.21110,1727.47766,239.55805
1670780222.55082,39.00000,6.24500,1292.31742,206.93640
1670780234.56393,43.00000,6.55744,1434.02365,218.68656
1670780246.57705,43.00000,6.55744,1445.97925,220.50977
1670780258.59016,48.00000,6.92820,1579.85898,228.03300
1670780270.60328,51.00000,7.14143,1722.45881,241.19248
1670780282.61639,38.00000,6.16441,1276.48656,207.07346
1670780294.62951,51.00000,7.14143,1667.20426,233.45529
1670780306.64262,42.00000,6.48074,1396.71731,215.51816
1670780318.65574,48.00000,6.92820,1580.91479,228.18540
1670780330.66885,48.00000,6.92820,1553.40078,224.21409
1670780342.68197,30.00000,5.47723,942.82435,172.13539
1670780354.69508,41.00000,6.40312,1359.06514,212.25032
1670780366.70820,45.00000,6.70820,1492.83201,222.53826
1670780378.72131,56.00000,7.48331,1831.37075,244.72721
1670780390.73443,50.00000,7.07107,1659.52196,234.69185
1670780402.74754,46.00000,6.78233,1536.59252,226.55821
1670780414.76066,47.00000,6.85565,1590.91013,232.05809
1670780426.77377,59.00000,7.68115,2005.77652,261.12986
1670780438.78689,60.00000,7.74597,2063.66498,266.41800
1670780450.80000,53.00000,7.28011,1799.70490,247.20848
1670780462.81311,53.00000,7.28011,1794.97745,246.55911
1670780474.82623,43.00000,6.55744,1483.90518,226.29342
1670780486.83934,55.00000,7.41620,1851.09781,249.60198
1670780498.85246,46.00000,6.78233,1557.49547,229.64018
1670780510.86557,59.00000,7.68115,2012.63627,262.02292
