unix_time,counts,counts_err,count_rates,count_rates_err
1670629200.00000,752.00000,27.42262,18006.40837,656.62615
1670629212.04013,792.00000,28.14249,19654.16281,698.38027
1670629224.08027,795.00000,28.19574,19713.97074,699.18249
1670629236.12040,797.00000,28.23119,18966.52063,671.82863
1670629248.16054,750.00000,27.38613,18293.22001,667.97395
1670629260.20067,801.00000,28.30194,20695.76679,731.24896
1670629272.24080,834.00000,28.87906,21253.00154,735.93126
1670629284.28094,863.00000,29.37686,22257.79080,757.66401
1670629296.32107,804.00000,28.35489,20573.09763,725.55721
1670629308.36120,851.00000,29.17190,21200.48222,726.74317
1670629320.40134,852.00000,29.18904,21037.02557,720.71662
1670629332.44147,840.00000,28.98275,21077.77077,727.25218
1670629344.48161,888.00000,29.79933,22272.67622,747.42208
1670629356.52174,840.00000,28.98275,21061.72238,726.69846
1670629368.56187,792.00000,28.14249,19559.65484,695.02207
1670629380.60201,856.00000,29.25748,21428.28185,732.40360
1670629392.64214,907.00000,30.11644,23052.57324,765.44813
1670629404.68227,908.00000,30.13304,22487.23066,746.26496
1670629416.72241,884.00000,29.73214,22265.29932,748.86306
1670629428.76254,897.00000,29.94996,22550.02578,752.92345
1670629440.80268,872.00000,29.52965,21268.82802,720.25340
1670629452.84281,841.00000,29.00000,20342.43487,701.46327
1670629464.88294,861.00000,29.34280,21428.85658,730.29348
1670629476.92308,832.00000,28.84441,20652.90456,716.01064
1670629488.96321,843.00000,29.03446,20525.44810,706.93398
1670629501.00334,862.00000,29.35984,21259.29040,724.09430
1670629513.04348,872.00000,29.52965,21346.00671,722.86700
1670629525.08361,874.00000,29.56349,21613.53151,731.08861
1670629537.12375,868.00000,29.46184,21238.81613,720.89239
1670629549.16388,852.00000,29.18904,20755.34769,711.06650
1670629561.20401,884.00000,29.73214,21742.10468,731.26612
1670629573.24415,867.00000,29.44486,21457.61524,728.73882
1670629585.28428,863.00000,29.37686,21307.46482,725.31454
1670629597.32441,867.00000,29.44486,22232.62207,755.05943
1670629609.36455,839.00000,28.96550,21208.08497,732.18440
1670629621.40468,870.00000,29.49576,21784.81481,738.57439
1670629633.44482,857.00000,29.27456,21919.10272,748.74229
1670629645.48495,811.00000,28.47806,20951.80347,735.71733
1670629657.52508,808.00000,28.42534,19999.18802,703.56898
1670629669.56522,806.00000,28.39014,20628.56946,726.61037
1670629681.60535,745.00000,27.29469,19053.42183,698.06336
1670629693.64548,785.00000,28.01785,20522.67729,732.48576
1670629705.68562,773.00000,27.80288,19311.27684,694.57835
1670629717.72575,799.00000,28.26659,20448.25664,723.40732
1670629729.76589,802.00000,28.31960,20240.70837,714.72426
1670629741.80602,772.00000,27.78489,19020.18911,684.55159
