unix_time,counts,counts_err,count_rates,count_rates_err
1670629200.00000,603.00000,24.55606,14273.97299,581.28112
1670629212.04013,607.00000,24.63737,13845.66828,561.97834
1670629224.08027,637.00000,25.23886,15175.02156,601.25625
1670629236.12040,650.00000,25.49510,15453.27855,606.12745
1670629248.16054,616.00000,24.81935,14052.03381,566.17258
1670629260.20067,728.00000,26.98148,17821.82375,660.52073
1670629272.24080,704.00000,26.53300,17322.20657,652.85522
1670629284.28094,733.00000,27.07397,17534.31850,647.64483
1670629296.32107,679.00000,26.05763,16354.38423,627.62366
1670629308.36120,686.00000,26.19160,16629.89846,634.93247
1670629320.40134,704.00000,26.53300,17003.26808,640.83478
1670629332.44147,717.00000,26.77686,17443.57229,651.44214
1670629344.48161,712.00000,26.68333,16976.32719,636.21476
1670629356.52174,684.00000,26.15339,16161.76584,617.96056
1670629368.56187,681.00000,26.09598,16112.96244,617.45006
1670629380.60201,709.00000,26.62705,16700.97682,627.21835
1670629392.64214,682.00000,26.11513,16599.38872,635.62344
1670629404.68227,729.00000,27.00000,17034.40046,630.90372
1670629416.72241,646.00000,25.41653,15304.56495,602.15005
1670629428.76254,748.00000,27.34959,17543.10544,641.43946
1670629440.80268,720.00000,26.83282,17121.50711,638.08090
1670629452.84281,720.00000,26.83282,17158.28431,639.45150
1670629464.88294,702.00000,26.49528,16760.01781,632.56611
1670629476.92308,706.00000,26.57066,16468.29200,619.79235
1670629488.96321,734.00000,27.09243,16828.98720,621.16925
1670629501.00334,675.00000,25.98076,15810.69807,608.55405
1670629513.04348,694.00000,26.34388,16288.54437,618.30469
1670629525.08361,711.00000,26.66458,16710.85066,626.70586
1670629537.12375,678.00000,26.03843,15209.31508,584.11023
1670629549.16388,672.00000,25.92296,15932.70491,614.61744
1670629561.20401,673.00000,25.94224,16318.82586,629.04451
1670629573.24415,707.00000,26.58947,16628.18492,625.36726
1670629585.28428,693.00000,26.32489,16175.84781,614.46965
1670629597.32441,686.00000,26.19160,16228.88800,619.62182
1670629609.36455,661.00000,25.70992,15862.99017,616.99881
1670629621.40468,705.00000,26.55184,17117.01778,644.66419
1670629633.44482,674.00000,25.96151,16192.63578,623.71703
1670629645.48495,655.00000,25.59297,15695.85767,613.28791
1670629657.52508,629.00000,25.07987,15488.31926,617.55973
1670629669.56522,639.00000,25.27845,15389.23402,608.78869
1670629681.60535,636.00000,25.21904,15026.67508,595.84642
1670629693.64548,638.00000,25.25866,15511.26621,614.09691
1670629705.68562,627.00000,25.03997,15435.29420,616.42627
1670629717.72575,678.00000,26.03843,16849.56098,647.10349
1670629729.76589,664.00000,25.76820,15689.68921,608.87803
1670629741.80602,622.00000,24.93993,14901.10827,597.48001
1670629753.84615,638.00000,25.25866,14931.64934,591.14966
1670629765.88629,655.00000,25.59297,15149.93521,591.95695
1670629777.92642,629.00000,25.07987,14940.22188,595.70566
1670629789.96656,610.00000,24.69818,14110.18509,571.30469
1670629802.00669,604.00000,24.57641,14478.81030,589.13444
1670629814.04682,580.00000,24.08319,13384.74101,555.77112
1670629826.08696,568.00000,23.83275,13614.50429,571.25191
1670629838.12709,596.00000,24.41311,13956.22730,571.66934
1670629850.16722,623.00000,24.95997,14445.84575,578.76059
1670629862.20736,583.00000,24.14539,13453.97576,557.20674
1670629874.24749,606.00000,24.61707,13995.09620,568.51192
1670629886.28763,566.00000,23.79075,13526.65984,568.56792
1670629898.32776,611.00000,24.71841,14333.49190,579.87101
1670629910.36789,576.00000,24.00000,13445.63371,560.23474
1670629922.40803,579.00000,24.06242,13222.26332,549.49851
1670629934.44816,616.00000,24.81935,14449.44543,582.18475
1670629946.48829,647.00000,25.43619,14736.17355,579.33876
1670629958.52843,647.00000,25.43619,15373.67266,604.40144
1670629970.56856,619.00000,24.87971,14486.18963,582.24912
1670629982.60870,610.00000,24.69818,14022.43641,567.75185
1670629994.64883,611.00000,24.71841,13825.63419,559.32529
1670630006.68896,636.00000,25.21904,14188.34421,562.60444
1670630018.72910,608.00000,24.65766,14083.33941,571.15483
1670630030.76923,630.00000,25.09980,14584.60009,581.06438
1670630042.80937,716.00000,26.75818,16662.47424,622.70590
1670630054.84950,712.00000,26.68333,16111.39530,603.80007
1670630066.88963,664.00000,25.76820,15213.85750,590.41218
1670630078.92977,723.00000,26.88866,16822.02318,625.61777
1670630090.96990,702.00000,26.49528,15903.30857,600.23170
1670630103.01003,742.00000,27.23968,16593.22223,609.15635
1670630115.05017,689.00000,26.24881,15490.83553,590.15383
1670630127.09030,683.00000,26.13427,15703.36656,600.87262
1670630139.13043,727.00000,26.96294,16306.30669,604.76744
1670630151.17057,658.00000,25.65151,14436.00074,562.77390
1670630163.21070,709.00000,26.62705,16020.81508,601.67434
1670630175.25084,703.00000,26.51415,16001.84922,603.52117
1670630187.29097,749.00000,27.36786,17346.91373,633.84243
1670630199.33110,691.00000,26.28688,15781.27843,600.34812
1670630211.37124,722.00000,26.87006,16316.61676,607.24160
1670630223.41137,687.00000,26.21068,16004.86991,610.62387
1670630235.45150,763.00000,27.62245,17174.52757,621.75964
1670630247.49164,776.00000,27.85678,17620.71898,632.54695
1670630259.53177,702.00000,26.49528,15445.97689,582.97083
1670630271.57191,769.00000,27.73085,17299.78447,623.84618
1670630283.61204,756.00000,27.49545,16572.49518,602.73582
1670630295.65217,714.00000,26.72078,16665.28645,623.68267
1670630307.69231,750.00000,27.38613,16774.20449,612.50735
1670630319.73244,748.00000,27.34959,16543.77229,604.90022
1670630331.77257,753.00000,27.44085,16726.86838,609.56097
1670630343.81271,734.00000,27.09243,16496.61484,608.90116
1670630355.85284,724.00000,26.90725,16201.42474,602.12121
1670630367.89298,772.00000,27.78489,17295.28400,622.47089
1670630379.93311,768.00000,27.71281,16921.85616,610.61489
1670630391.97324,729.00000,27.00000,15722.38921,582.31071
1670630404.01338,739.00000,27.18455,16269.57423,598.48596
1670630416.05351,761.00000,27.58623,16962.00702,614.87227
1670630428.09365,752.00000,27.42262,16761.44401,611.22697
1670630440.13378,770.00000,27.74887,17254.98494,621.82649
1670630452.17391,774.00000,27.82086,16854.02342,605.80536
1670630464.21405,773.00000,27.80288,17041.45115,612.93840
1670630476.25418,727.00000,26.96294,15541.77712,576.41261
1670630488.29431,735.00000,27.11088,16320.10026,601.97597
1670630500.33445,714.00000,26.72078,15283.17910,571.95860
1670630512.37458,725.00000,26.92582,15661.72313,581.66179
1670630524.41472,741.00000,27.22132,15896.73635,583.98120
1670630536.45485,730.00000,27.01851,15852.93915,586.74360
1670630548.49498,696.00000,26.38181,14720.99818,557.99800
1670630560.53512,718.00000,26.79552,15350.70197,572.88311
1670630572.57525,730.00000,27.01851,15574.91176,576.45335
1670630584.61539,702.00000,26.49528,15158.15136,572.10756
1670630596.65552,682.00000,26.11513,14375.01336,550.44771
1670630608.69565,708.00000,26.60827,15279.62192,574.24336
1670630620.73579,695.00000,26.36285,15412.40458,584.62583
1670630632.77592,683.00000,26.13427,14513.32819,555.33707
1670630644.81605,758.00000,27.53180,16280.65170,591.33990
1670630656.85619,737.00000,27.14774,15647.93195,576.39898
1670630668.89632,702.00000,26.49528,15271.00119,576.36680
1670630680.93646,741.00000,27.22132,16142.08030,592.99414
1670630692.97659,741.00000,27.22132,16283.23961,598.17975
1670630705.01672,748.00000,27.34959,16375.31624,598.74086
1670630717.05686,723.00000,26.88866,15693.43998,583.64531
1670630729.09699,772.00000,27.78489,16748.66131,602.79751
1670630741.13712,780.00000,27.92848,17106.48317,612.51035
1670630753.17726,808.00000,28.42534,17443.97246,613.67681
1670630765.21739,792.00000,28.14249,17401.60496,618.33911
1670630777.25752,842.00000,29.01724,18665.56541,643.25786
1670630789.29766,830.00000,28.80972,18793.88840,652.34539
1670630801.33779,833.00000,28.86174,19080.02530,661.08369
1670630813.37793,910.00000,30.16621,20649.79956,684.53419
1670630825.41806,932.00000,30.52868,20772.45199,680.42429
1670630837.45819,878.00000,29.63106,20108.03936,678.61346
1670630849.49833,882.00000,29.69848,20769.34268,699.34015
1670630861.53846,935.00000,30.57777,22008.28690,719.74794
1670630873.57859,842.00000,29.01724,18858.01555,649.89013
1670630885.61873,853.00000,29.20616,19638.58391,672.41231
1670630897.65886,871.00000,29.51271,19521.72062,661.46827
1670630909.69900,813.00000,28.51315,18506.16949,649.03970
1670630921.73913,904.00000,30.06659,20805.03402,691.96514
1670630933.77926,878.00000,29.63106,20474.03036,690.96506
1670630945.81940,857.00000,29.27456,20372.62053,695.91546
1670630957.85953,857.00000,29.27456,20782.49522,709.91651
1670630969.89967,852.00000,29.18904,20855.39999,714.49423
1670630981.93980,850.00000,29.15476,20527.88856,704.10077
1670630993.97993,850.00000,29.15476,20347.34417,697.90815
1670631006.02007,850.00000,29.15476,20258.71142,694.86807
1670631018.06020,867.00000,29.44486,20598.83561,699.57313
1670631030.10033,864.00000,29.39388,20890.55659,710.71117
1670631042.14047,834.00000,28.87906,19949.59711,690.79805
1670631054.18060,812.00000,28.49561,19600.52014,687.84341
1670631066.22074,821.00000,28.65310,20050.68190,699.77362
1670631078.26087,852.00000,29.18904,20340.62381,696.85829
1670631090.30100,766.00000,27.67671,18198.82356,657.55022
1670631102.34114,802.00000,28.31960,18272.78376,645.23443
1670631114.38127,814.00000,28.53069,18468.73848,647.32895
1670631126.42141,810.00000,28.46050,18530.23015,651.08592
1670631138.46154,802.00000,28.31960,18458.23547,651.78295
1670631150.50167,794.00000,28.17801,17654.75807,626.54392
1670631162.54181,793.00000,28.16026,17511.25127,621.84277
1670631174.58194,836.00000,28.91366,18182.40350,628.85157
1670631186.62207,774.00000,27.82086,16961.32542,609.66225
1670631198.66221,792.00000,28.14249,17275.70576,613.86547
1670631210.70234,826.00000,28.74022,18458.28901,642.24601
1670631222.74248,799.00000,28.26659,17735.88885,627.45064
1670631234.78261,789.00000,28.08914,16960.56441,603.81208
1670631246.82274,780.00000,27.92848,16815.39728,602.08781
1670631258.86288,783.00000,27.98214,17122.02232,611.89116
1670631270.90301,787.00000,28.05352,16889.32312,602.03935
1670631282.94314,776.00000,27.85678,16742.03126,601.00390
1670631294.98328,743.00000,27.25803,15821.42153,580.43166
1670631307.02341,771.00000,27.76689,16877.78506,607.83858
1670631319.06354,726.00000,26.94439,15485.62653,574.72551
1670631331.10368,779.00000,27.91057,16554.77236,593.13627
1670631343.14381,757.00000,27.51363,15846.55902,575.95298
1670631355.18395,778.00000,27.89265,16101.25894,577.25810
1670631367.22408,747.00000,27.33130,15794.68333,577.89724
1670631379.26421,758.00000,27.53180,16354.79811,594.03302
1670631391.30435,703.00000,26.51415,14774.18893,557.21909
1670631403.34448,762.00000,27.60435,15645.83043,566.78864
1670631415.38461,748.00000,27.34959,15148.73552,553.89263
1670631427.42475,675.00000,25.98076,13453.24635,517.81569
1670631439.46488,704.00000,26.53300,14416.15712,543.32936
1670631451.50502,695.00000,26.36285,13936.10395,528.62655
1670631463.54515,656.00000,25.61250,13310.94988,519.70528
1670631475.58528,678.00000,26.03843,13551.71280,520.45039
1670631487.62542,669.00000,25.86503,13214.01937,510.88350
1670631499.66555,676.00000,26.00000,13607.25569,523.35599
1670631511.70569,644.00000,25.37716,13074.17257,515.19457
1670631523.74582,634.00000,25.17936,12239.57069,486.09545
1670631535.78595,664.00000,25.76820,13430.71298,521.21275
1670631547.82609,643.00000,25.35744,12621.83606,497.75662
1670631559.86622,612.00000,24.73863,11763.79084,475.52306
1670631571.90635,644.00000,25.37716,12793.28553,504.12607
1670631583.94649,584.00000,24.16609,11695.39454,483.95887
1670631595.98662,588.00000,24.24871,11561.56806,476.79103
1670631608.02676,599.00000,24.47448,11460.73687,468.27301
1670631620.06689,617.00000,24.83948,11523.41193,463.91510
