unix_time,counts,counts_err,count_rates,count_rates_err
1662479041.00000,2436.00000,49.35585,220796.81800,4473.56929
1662479053.00337,2424.00000,49.23413,216845.48087,4404.37276
1662479065.00673,2450.00000,49.49747,222557.32024,4496.33687
1662479077.01010,2447.00000,49.46716,216590.06371,4378.46159
1662479089.01347,2376.00000,48.74423,206342.87894,4233.17544
1662479101.01683,2415.00000,49.14265,211160.12640,4296.88119
1662479113.02020,2469.00000,49.68903,207646.30135,4178.91613
1662479125.02357,2491.00000,49.90992,209884.91744,4205.27467
1662479137.02694,2431.00000,49.30517,204423.66630,4146.08970
1662479149.03030,2455.00000,49.54796,203365.50394,4104.41758
1662479161.03367,2461.00000,49.60847,201677.96610,4065.39404
1662479173.03704,2457.00000,49.56813,198406.62099,4002.70499
1662479185.04040,2460.00000,49.59839,186678.93652,3763.81063
1662479197.04377,2451.00000,49.50758,190968.32420,3857.35564
1662479209.04714,2490.00000,49.89990,190421.84728,3816.07675
1662479221.05050,2499.00000,49.99000,195647.78543,3913.73853
1662479233.05387,2457.00000,49.56813,182274.32811,3677.24806
1662479245.05724,2528.00000,50.27922,186205.70531,3703.43263
1662479257.06061,2453.00000,49.52777,179869.34182,3631.68667
1662479269.06397,2504.00000,50.03998,181201.92660,3621.14278
1662479281.06734,2470.00000,49.69909,177790.33975,3577.33559
1662479293.07071,2456.00000,49.55805,175920.89493,3549.79476
1662479305.07407,2475.00000,49.74937,164026.04023,3297.04746
1662479317.07744,2482.00000,49.81967,168750.25025,3387.22103
1662479329.08081,2501.00000,50.01000,168413.67431,3367.60003
1662479341.08418,2484.00000,49.83974,165241.43334,3315.45515
1662479353.08754,2537.00000,50.36864,167364.76620,3322.79694
1662479365.09091,2461.00000,49.60847,158285.92121,3190.70374
1662479377.09428,2536.00000,50.35871,159745.31557,3172.14848
1662479389.09764,2484.00000,49.83974,155841.08738,3126.84371
1662479401.10101,2441.00000,49.40648,151843.61239,3073.35436
1662479413.10438,2421.00000,49.20366,146866.38170,2984.86711
1662479425.10774,2421.00000,49.20366,145742.56600,2962.02703
1662479437.11111,2496.00000,49.95998,147795.39444,2958.27546
1662479449.11448,2431.00000,49.30517,145720.87920,2955.48870
1662479461.11785,2476.00000,49.75942,142208.26998,2857.91648
1662479473.12121,2435.00000,49.34572,140279.18235,2842.78322
1662479485.12458,2393.00000,48.91830,133642.83067,2731.95988
1662479497.12795,2373.00000,48.71345,130273.95966,2674.29150
1662479509.13131,2408.00000,49.07138,133333.19818,2717.12773
1662479521.13468,2347.00000,48.44585,127109.21043,2623.73807
1662479533.13805,2452.00000,49.51767,130260.24772,2630.58093
1662479545.14141,2364.00000,48.62098,125939.04227,2590.21999
