unix_time,counts,counts_err,count_rates,count_rates_err
1662484834.00000,2253.00000,47.46578,100760.79645,2122.80937
1662484846.03019,2268.00000,47.62352,98939.14448,2077.52676
1662484858.06038,2248.00000,47.41308,99628.52900,2101.28792
1662484870.09057,2187.00000,46.76537,97344.46077,2081.55002
1662484882.12075,2241.00000,47.33920,99061.54391,2092.59009
1662484894.15094,2207.00000,46.97872,96001.63517,2043.51328
1662484906.18113,2130.00000,46.15192,92972.79396,2014.49447
1662484918.21132,2206.00000,46.96807,96286.43090,2050.04000
1662484930.24151,2176.00000,46.64762,93332.68094,2000.80284
1662484942.27170,2203.00000,46.93613,97618.26197,2079.81077
1662484954.30189,2226.00000,47.18050,99327.85377,2105.27325
1662484966.33208,2180.00000,46.69047,95710.67291,2049.89739
1662484978.36226,2233.00000,47.25463,95202.88042,2014.67838
1662484990.39245,2236.00000,47.28636,96089.01570,2032.06617
1662485002.42264,2236.00000,47.28636,93577.59142,1978.95520
1662485014.45283,2138.00000,46.23851,88803.60465,1920.55498
1662485026.48302,2119.00000,46.03260,89186.13268,1937.45602
1662485038.51321,2188.00000,46.77606,91298.84192,1951.82830
1662485050.54340,2203.00000,46.93613,90625.92235,1930.83513
1662485062.57359,2175.00000,46.63690,88961.78136,1907.54082
1662485074.60377,2209.00000,47.00000,88427.73144,1881.44109
1662485086.63396,2152.00000,46.38965,85701.83816,1847.43430
1662485098.66415,2163.00000,46.50806,87398.18963,1879.20508
1662485110.69434,2116.00000,46.00000,84219.33966,1830.85521
1662485122.72453,2133.00000,46.18441,84254.82092,1824.31291
1662485134.75472,2133.00000,46.18441,82965.36127,1796.39311
1662485146.78491,2114.00000,45.97826,82434.46048,1792.90100
1662485158.81509,2095.00000,45.77117,80508.82728,1758.94187
1662485170.84528,2140.00000,46.26013,84612.73745,1829.06382
1662485182.87547,2141.00000,46.27094,84707.52237,1830.68509
1662485194.90566,2087.00000,45.68370,79210.35620,1733.88681
1662485206.93585,2130.00000,46.15192,80991.88017,1754.89719
1662485218.96604,2143.00000,46.29255,82919.95129,1791.21597
1662485230.99623,2085.00000,45.66180,81203.47426,1778.36778
1662485243.02642,2138.00000,46.23851,82866.41396,1792.15140
1662485255.05660,2081.00000,45.61798,80369.59433,1761.79647
1662485267.08679,2085.00000,45.66180,77888.74331,1705.77469
1662485279.11698,2066.00000,45.45327,78965.83310,1737.29697
1662485291.14717,2149.00000,46.35731,80688.79444,1740.58413
1662485303.17736,2101.00000,45.83667,79076.83210,1725.18724
1662485315.20755,2083.00000,45.63989,78804.54294,1726.65917
1662485327.23774,2071.00000,45.50824,77294.43494,1698.47116
1662485339.26793,2147.00000,46.33573,77994.46428,1683.24664
1662485351.29811,2132.00000,46.17359,80380.65948,1740.83642
1662485363.32830,2119.00000,46.03260,81546.47281,1771.49407
1662485375.35849,2060.00000,45.38722,76257.39447,1680.15114
