unix_time,counts,counts_err,count_rates,count_rates_err
1670634916.00000,2331.00000,48.28043,160436.93652,3323.02206
1670634928.01639,2332.00000,48.29079,160179.21775,3316.97269
1670634940.03279,2367.00000,48.65182,164142.66495,3373.82344
1670634952.04918,2334.00000,48.31149,155119.41101,3210.81824
1670634964.06557,2388.00000,48.86717,173337.62291,3547.11832
1670634976.08197,2372.00000,48.70318,175578.62802,3605.07504
1670634988.09836,2390.00000,48.88763,178521.24386,3651.66521
1670635000.11475,2349.00000,48.46648,174100.82019,3592.19008
1670635012.13115,2319.00000,48.15600,166376.50152,3454.94878
1670635024.14754,2347.00000,48.44585,178696.05257,3688.57327
1670635036.16393,2339.00000,48.36321,174314.91628,3604.28763
1670635048.18033,2339.00000,48.36321,188902.96124,3905.92280
1670635060.19672,2323.00000,48.19751,179086.65426,3715.68268
1670635072.21311,2345.00000,48.42520,179935.19379,3715.73465
1670635084.22951,2296.00000,47.91659,175306.15057,3658.56868
1670635096.24590,2271.00000,47.65501,172519.37391,3620.17284
1670635108.26230,2258.00000,47.51842,165138.00701,3475.24214
1670635120.27869,2256.00000,47.49737,172158.02647,3624.58032
1670635132.29508,2227.00000,47.19110,168683.39308,3574.47464
1670635144.31148,2165.00000,46.52956,163612.55355,3516.31418
1670635156.32787,2148.00000,46.34652,157301.78544,3394.03654
1670635168.34426,2125.00000,46.09772,147402.99603,3197.61994
1670635180.36066,2113.00000,45.96738,139300.59489,3030.42278
1670635192.37705,2057.00000,45.35416,140887.60192,3106.38751
1670635204.39344,2054.00000,45.32108,143663.61578,3169.90738
1670635216.40984,1997.00000,44.68781,129547.82361,2898.95243
1670635228.42623,2065.00000,45.44227,130237.00147,2865.98795
1670635240.44262,1915.00000,43.76071,120885.53736,2762.42157
1670635252.45902,1933.00000,43.96590,110410.18284,2511.26881
1670635264.47541,1967.00000,44.35087,102022.16149,2300.34164
1670635276.49180,1855.00000,43.06971,100662.21105,2337.19263
1670635288.50820,1836.00000,42.84857,96825.52560,2259.71425
1670635300.52459,1916.00000,43.77214,97190.12002,2220.36497
1670635312.54098,1897.00000,43.55456,98035.82499,2250.87378
1670635324.55738,1853.00000,43.04649,106292.79823,2469.25607
1670635336.57377,1851.00000,43.02325,92859.76338,2158.36238
1670635348.59016,1882.00000,43.38202,95874.56024,2210.00662
1670635360.60656,1900.00000,43.58899,101495.08054,2328.45684
1670635372.62295,1891.00000,43.48563,104208.73933,2396.39485
1670635384.63934,1916.00000,43.77214,100918.00466,2305.53066
1670635396.65574,1926.00000,43.88622,99239.51597,2261.29122
1670635408.67213,1948.00000,44.13615,102562.59863,2323.77749
1670635420.68852,1916.00000,43.77214,101020.67091,2307.87613
1670635432.70492,1939.00000,44.03408,108517.22560,2464.39193
1670635444.72131,1851.00000,43.02325,103560.46569,2407.08145
1670635456.73770,1900.00000,43.58899,112953.98005,2591.34202
1670635468.75410,1978.00000,44.47471,112768.22753,2535.55836
1670635480.77049,2000.00000,44.72136,114133.74806,2552.10819
1670635492.78689,1973.00000,44.41846,116870.24879,2631.11861
1670635504.80328,1987.00000,44.57578,120805.64752,2710.11864
1670635516.81967,1990.00000,44.60942,123694.36223,2772.83079
1670635528.83607,1986.00000,44.56456,117627.68249,2639.48938
1670635540.85246,1954.00000,44.20407,113345.11937,2564.13298
1670635552.86885,1986.00000,44.56456,118964.96545,2669.49715
1670635564.88525,1982.00000,44.51966,124296.12858,2791.93805
1670635576.90164,2001.00000,44.73254,127633.18196,2853.25149
1670635588.91803,1861.00000,43.13931,112317.46173,2603.59899
1670635600.93443,2018.00000,44.92215,117803.34837,2622.38863
1670635612.95082,2043.00000,45.19956,126938.33140,2808.39766
1670635624.96721,2039.00000,45.15529,139950.27175,3099.31083
1670635636.98361,1982.00000,44.51966,123482.81756,2773.66946
1670635649.00000,2064.00000,45.43127,122070.85590,2686.93489
1670635661.01639,1985.00000,44.55334,126761.72514,2845.16780
1670635673.03279,2047.00000,45.24378,134312.84339,2968.64743
1670635685.04918,2040.00000,45.16636,132531.71572,2934.30151
1670635697.06557,2005.00000,44.77723,125072.80866,2793.22367
1670635709.08197,2053.00000,45.31004,128768.75478,2841.94731
1670635721.09836,1999.00000,44.71018,133890.20599,2994.62477
